1317432669010071552	1602935399000	kyle00463	de	RT @MirDriM_Art: Frankenstein's Monster https://t.co/7TAy04EfcK	true	1317432323348992000
1318411166566273024	1603168691000	H_a_h_n	de	RT @MitschAlexander: Warum überlässt die bürgerliche Mitte in  der politischen Linken die Debatte in den Medien und auf der Straße? Wir l	true	1318248381597310977
1318248381597310977	1603129880000	MitschAlexander	de	Warum überlässt die bürgerliche Mitte in  der politischen Linken die Debatte in den Medien und auf der Straße? Wir leisten am meisten für dieses Land und sollten das größte Interesse daran haben, #Freiheit, #Sicherheit und Leistungswillen zu verteidigen. Wir brauchen mehr Mut!	false		
1318043628099567618	1603081063000	llkmh_	de	@alllll11__ @ji1_24 llkmh_	false		
1318487515494551552	1603186894000	KleinBlurak	de	@Yourself_exe hab halt für gefühlt jede pistol black ice kbm	false		
1320058454313259013	1603561435000	SienerChris	de	RT @Sumpfkuh: Jeder Mensch hat jemanden den er vermisst. Und manchmal ist es für immer.  Geht aufeinander zu, bevor es ein für immer wird.	true	1320048753454317568
1320048753454317568	1603559122000	Sumpfkuh	de	Jeder Mensch hat jemanden den er vermisst. Und manchmal ist es für immer.  Geht aufeinander zu, bevor es ein für immer wird.	false		
1318906543224610817	1603286798000	WorriedEuropean	de	RT @HEICKEEEE: OHNE WORTE https://t.co/nHs7U85wSs	true	1318868079674347521
1318868079674347521	1603277628000	HEICKEEEE	de	OHNE WORTE https://t.co/nHs7U85wSs	false		
1323785579935506435	1604450051000	IvyRound	de	@annnfrann Kisse an An hand (bitey heueheuehe) https://t.co/f2qgiEGA7T	false		
1324928381000036353	1604722516000	ultrcmcr	de	Sykkuno is such a troll	false		
1325571703334985728	1604875896000	ronnyroller	de	Juli 2021: Joe Biden erklärt sich (auf Druck) für amtsunfähig  Kamala Harris for President! https://t.co/Zv5nQJ0TnM via @DrDavidBerger	false		
1320038283892543488	1603556626000	Arifudennn	de	RT @BlackYellow:  BVB STARTING XI VS. S04   Brandt is back in action  Akanji rejoins the defense  Bürki is between the sticks  https:/	true	1320024755731337219
1320024755731337219	1603553401000	BlackYellow	de	 BVB STARTING XI VS. S04   Brandt is back in action  Akanji rejoins the defense  Bürki is between the sticks  https://t.co/frKrBoF0tv	false		
1327401472661856256	1605312147000	NeiNei_47	de	@IchToppeBianca Sport Liebe  Glück	false		
1317879274280452097	1603041878000	weintraube43	de	@MarcelSchrder9 @jungeliberale Ihr seid wirklich krank!!!! Vor lauter Langeweile fällt euch nichts besseres ein als die Begriffe #Vater und #Mutter zu vergewaltigen!!!!	false		
1319925008324493313	1603529619000	abenDblues	de	#MusikIst Daumen hoch auch bei 2ter Welle  https://t.co/8YGRCSf8WV https://t.co/VcBlqMhKmE	false		
1316472865449967622	1602706564000	Knox86_	de	RT @mali_ad_: Ich kommentiere hier nichts,sonst werde ich gesperrt https://t.co/lBaNjXOcqg	true	1316357226022481922
1316357226022481922	1602678994000	mali_ad_	de	Ich kommentiere hier nichts,sonst werde ich gesperrt https://t.co/lBaNjXOcqg	false		
1327198715799629824	1605263806000	pharmamafia	de	@DHeuwer Den nächsten Virus freilassen	false		
1327588572136841222	1605356755000	TWICEPINKBTS	de	RT @GirlWithLuv_24: Wallpaper ver.  https://t.co/X41GE1lCNH	true	1326537179208691713
1326537179208691713	1605106084000	GirlWithLuv_24	de	Wallpaper ver.  https://t.co/X41GE1lCNH	false		
1315742662264320001	1602532470000	Mc_Dcash	de	@FaruqBashar Video abeg	false		
1322791995480240129	1604213162000	Hobbytimes1	de	Big Ben https://t.co/1OyGKMe8do	false		
1316818740336562177	1602789027000	nemetfox	de	RT @SharksEveryDayy: Spooky  [IG: @/michaelmuller7] https://t.co/2qCox6ttfH	true	1316817974410596354
1316817974410596354	1602788845000	SharksEveryDayy	de	Spooky  [IG: @/michaelmuller7] https://t.co/2qCox6ttfH	false		
1322872656111292416	1604232393000	fdmhildesheim	de	RT @BahnAnsagen: Im ICE: "Sollte sich jemand im Zug befinden, der einen 15-er Schraubenschlüssel dabei hat  wir benötigen Ihre Hilfe in Wa	true	1322854659690823680
1322854659690823680	1604228102000	BahnAnsagen	de	Im ICE: "Sollte sich jemand im Zug befinden, der einen 15-er Schraubenschlüssel dabei hat  wir benötigen Ihre Hilfe in Wagen 12." (Christian Kaufmann) #Bahn #Ansage	false		
1325838272300519424	1604939451000	atheistsplained	de	@QuadroTeen Wenn du das noch fragen musst bist du eh lost.	false		
1319919526360788992	1603528312000	r_c_wesel	de	@th_sattelberger @povill Sie betonen einen zweifellos wichtigen Punkt, ja. Aber Sie vernachlässigen, dass ein Ärztepräsident, wissentlich oder unwissentlich Falschmeldungen verbreitet und kritisieren es nicht. Das ist Parteipolitik!	false		
1321925930420457474	1604006676000	Zeronny1	de	@AbiLawrence Ach so ja doch	false		
1326977185236701184	1605210989000	ActiviNews	de	Mobbing - Schuldsuche bei Schülern, Lehrern, Eltern https://t.co/Sz7HYYV3DL	false		
1326942590625779715	1605202741000	Cuba_Libre_Jr	de	@00010111_ Ich hab die ewig nicht geguckt weil in einer Rezi stand, dass das eher eine Familienserie mit angeklaschtem Agentengimmick sei, was ja wohl gar nicht stimmt. Aber gefällt mir echt gut soweit.	false		
1317881115592491008	1603042317000	RodriguinCRF	de	RT @SpheraSports: 16' Tottenham 3-0 West Ham 83' Tottenham 3-1 West Ham 85' Tottenham 3-2 West Ham 94' Tottenham 3-3 West Ham https://t.co/	true	1317879822207586305
1317879822207586305	1603042009000	SpheraSports	de	16' Tottenham 3-0 West Ham 83' Tottenham 3-1 West Ham 85' Tottenham 3-2 West Ham 94' Tottenham 3-3 West Ham https://t.co/zwtvggB5c6	false		
1325815778273353728	1604934088000	Mag2012Ge	de	RT @NABU_de: Der Bestand der Wölfe in Deutschland wächst weiter. Allerdings deutlich geringer als in den Jahren zuvor. Ein Grund dafür: Imm	true	1325815585566044161
1325815585566044161	1604934042000	NABU_de	de	Der Bestand der Wölfe in Deutschland wächst weiter. Allerdings deutlich geringer als in den Jahren zuvor. Ein Grund dafür: Immer mehr Tiere werden illegal getötet. Wir fordern: Diese Artenschutzkriminalität muss härter bestraft und verfolgt werden!  https://t.co/nzrdXPUptL	false		
1322196899219316741	1604071280000	maxniki3	de	@ArminRohde Schon wieder vergessen!	false		
1326616256976400386	1605124937000	OliAnthony100	de	@like_a_jule @FreeKaribaro @Kaffeekeks2 @4x01071 @MHoppelpoppel @nocberry @Hellinvernel Ja klar, du kannst mir auch einfach jetzt vertrauen... oder wartest halt 10y. your call 	false		
1327629714077474816	1605366564000	thore_siefke	de	RT @Dunkelbunt9: Novemberlicht https://t.co/In0Nlqzgz8	true	1323916813789483009
1323916813789483009	1604481340000	Dunkelbunt9	de	Novemberlicht https://t.co/In0Nlqzgz8	false		
1316365096998907906	1602680870000	nerdstaysnerd	de	@forschungstorte Die, die mir "Das trägt auf!" so oft an den Kopf geworfen hat, machte das auch noch mit so einem besorgt-mitleidigen Gesichtsausdruck und einer Ich-mein-es-doch-nur-gut-Tonlage. Davon kriegte man überall Pickel.	false		
1318876801414909956	1603279707000	MelMotzgurke	de	RT @Astridlegally: @FairyHolla Das gif hat übrigens meine Tochter gemacht und es darf gern weitergeteilt werden  https://t.co/MXOHdmzpQ4	true	1318559549423538179
1318559549423538179	1603204068000	Astridlegally	de	@FairyHolla Das gif hat übrigens meine Tochter gemacht und es darf gern weitergeteilt werden  https://t.co/MXOHdmzpQ4	false		
1318114847360430080	1603098043000	mojirinrinn	de	HSIUFHSUIFUIEW<FUE4TUIE4HIT7HE4TGTERER	false		
1324831379310477312	1604699389000	stefanschaetti	de	Ich hoffe es ja nicht! https://t.co/7JNDUCDDQ0	false		
1326438074583150593	1605082455000	sounyanlol	de	@haco21g M a g e B o t	false		
1319995778803388416	1603546492000	andwl7	de	wunder tinha raid certeza	false		
1316457447175921665	1602702888000	vacilar	de	RT @ralphruthe: Höfliche Erinnerung: es gab keinen Lockdown1 in Deutschland. Daher kann es auch keinen #Lockdown2 geben. Danke an alle, die	true	1316320450516049920
1316320450516049920	1602670226000	ralphruthe	de	Höfliche Erinnerung: es gab keinen Lockdown1 in Deutschland. Daher kann es auch keinen #Lockdown2 geben. Danke an alle, die das klarstellen. 	false		
1315913643083657221	1602573235000	Luzi0409	de	@rotemohnblume Huhu.   Mir geht es bis auf ne Rotznase ganz gut. Gleich geht's nen bisschen was einkaufen und dann wird die Wäsche gemacht. Und dazwischen ab und zu was essen. 	false		
1318971202619215873	1603302214000	miss_billigend	de	RT @PeperArno: Zwischen den beiden nachstehenden Tweets v. Alice #Weidel liegen 7 Monate u. d. Inhalte zeigen, dass es ihr nur darum geht,	true	1318964793747902464
1318964793747902464	1603300686000	PeperArno	de	Zwischen den beiden nachstehenden Tweets v. Alice #Weidel liegen 7 Monate u. d. Inhalte zeigen, dass es ihr nur darum geht, (irgend)eine Kontraposition aufzumachen. Fakten spielen bei ihr & der #AFD keine Rolle.  #Weidel präsentiert sich als personifizierter Kontra-Indikator  https://t.co/3PBwRP56ai	false		
1317042921691119618	1602842476000	Goettergattin42	de	RT @Hash_tag_tivist: Anstelle kleine Geschäfte zu schließen, zieht einfach die Maskenvorschriften an. Ich bin für eine 1000 Strafe für Idi	true	1317042597634953218
1317042597634953218	1602842399000	Hash_tag_tivist	de	Anstelle kleine Geschäfte zu schließen, zieht einfach die Maskenvorschriften an. Ich bin für eine 1000 Strafe für Idioten die ihre Maske unter der Nase in geschlossenen öffentlichen Räumen wie zB UBahn tragen. Es sieht nicht nur scheiße aus, sondern bringt auch nur Scheiße! 	false		
1326510258555129857	1605099665000	Skywalk16212366	de	RT @Jonnyca9: Jetzt ist es Zeit, sich auszuruhen. Ich bin überzeugt, dass Trump am 3.11.einen hist. Erdrutschsieg im ganzen Land errungen h	true	1326509126973841408
1326509126973841408	1605099395000	Jonnyca9	de	Jetzt ist es Zeit, sich auszuruhen. Ich bin überzeugt, dass Trump am 3.11.einen hist. Erdrutschsieg im ganzen Land errungen hat. Seien Sie geduldig.  Biden wird niemals Präs unserer Nation sein.  Im Gegenteil, Biden wird zusammen m vielen anderen ein Insasse sein.Vertraue Trump	false		
1323169428297650181	1604303149000	Elektro_Robin	de	Habt Ihr das Klatschen gehört? Das sind die Facepalms von @JFKuhnke, @juergen_24 und @DerWirkungsgrad	false		
1327082827154739201	1605236176000	KYL01NG	de	@EXO_NEWS_JP kangen	false		
1318198825719369730	1603118065000	bvb_krzroyal	de	@TheMark44653499 @welt Ich denke nicht, dass Kubicki das Amt bewertet hat, welches Söder bekleiden darf.. 	false		
1316440976169336836	1602698961000	loooek	de	@sweetkurdi ich kann nimmer	false		
1319616336897650689	1603456026000	MarkS16751127	de	@Harald4Tweet @Karl_Lauterbach @ViolaPriesemann @c_drosten Was will ich denn bei Ihnen? Sie sind ein Angsthase wie er im Buche steht. Corona ist nicht gefährlich. Seit März lügen Drosten und Co vor sich hin, weil sie es geil finden die Bevölkerung fertig zu machen.	false		
1322088879105531905	1604045526000	d_rusette	de	@My_WenRene Ot4 be like: Aaahvohw..~ 	false		
1321568395360436226	1603921433000	tauralbus	de	RT @JurgenKlatzer: "Eine Ansteckung im Privaten bedeutet: Ich weiß es nicht."  - Infektiologe Christoph Wenisch, 28.10.2020 in #zib2	true	1321562822309011456
1321562822309011456	1603920104000	JurgenKlatzer	de	"Eine Ansteckung im Privaten bedeutet: Ich weiß es nicht."  - Infektiologe Christoph Wenisch, 28.10.2020 in #zib2	false		
1316102248359956482	1602618202000	die_Moni	de	@Stoertebeker68 Ja  vielleicht ein bisschen	false		
1327710890637086720	1605385918000	GuyltyPleasure	de	@AniNomori Ein bisschen Spaß muss sein...	false		
1323008836794490880	1604264861000	Princeduraz	de	@sudemode @ohman_dzano Und das Geschenk alles Müll dieser balloon wird am nächsten Tag weg sein wie er nachdem er die Chaya ready gemacht hat die Blumen sind nach ner Woche auch tot und das Geschenk in der Tüte wird sie wegwerfen sobald sie sein Handy durchgeht ... ich muss grad eig lernen man	false		
1317151562532294656	1602868378000	tuxmachines	de	Linux and HowTos | Tux Machines  https://t.co/ZJxxgjpM3r | #tuxmachines	false		
1328033625577844740	1605462864000	Dorni	de	@AK_Meier @holmenkollin @RNuebling @MarlowePhilipp @me_josia ...selbstverständlich ist das Personal seit 03/2020 nicht signifikant erhöht worden. Deshalb wird ja schon seit Monaten angekündigt, die Mindestpersonalschüssel (Personal pro ITS-Betten) auszusetzen. Was das für die Qualität bedeutet, gerade wenn es auch noch um sehr...	false		
1324495184881700865	1604619234000	rep124559160	de	RT @Einzelfallinfos: Muslimische Schüler in Berlin rechtfertigen erschütternd offen die Ermordung von Samuel Paty, er habe "das bekommen, w	true	1324441861805776901
1324441861805776901	1604606521000	Einzelfallinfos	de	Muslimische Schüler in Berlin rechtfertigen erschütternd offen die Ermordung von Samuel Paty, er habe "das bekommen, was er verdient hat", ein Lehrer meint in Bezug auf radikalisierte Einstellungen, "dass dieses Denken an meiner Schule weit verbreitet ist" https://t.co/fqgKSVVWzM	false		
1317174765451431939	1602873910000	canan_sahinkaya	de	Die Treue zum HERRN, wird belohnt !!  Gekreuzigt für uns !!  #MegaMidnightExpress	false		
1320309198165577730	1603621217000	IngeHaus2	de	RT @SchmiddieMaik: @WachZiemlich Nö, die schauen kein West-TV 	true	1320286216332447745
1320286216332447745	1603615738000	SchmiddieMaik	de	@WachZiemlich Nö, die schauen kein West-TV 	false		
1319775674333319171	1603494015000	larteyitsfrench	de	RT @LittleCharlesTV: Laurieann Gibson	true	1319773566993219585
1319773566993219585	1603493513000	LittleCharlesTV	de	Laurieann Gibson	false		
1326972605040046084	1605209897000	marketing_push	de	5 Gründe, warum Marketing Teams auf eine Cloud-Datenplattform setzen sollten https://t.co/6cG1WTULS1	false		
1317328599926661122	1602910587000	srvictx	de	RT @joaomniss: Ahrr    https://t.co/utouDfljSb	true	1317242096127037441
1317242096127037441	1602889963000	joaomniss	de	Ahrr    https://t.co/utouDfljSb	false		
1320393818252914688	1603641392000	JuliusEV01	de	@frankfeil Dann überleg Mal, warum Tesla ansich vorschreibt weiterhin dauerhaft eingreifen zu können.  Und Fehler passieren sowieso immer, aber ein Autopilot nimmt immer mehr wahr als der Mensch selber! https://t.co/faVmCk0xnB	false		
1317858369890299904	1603036894000	LizzyLizChan	de	RT @Nacho_Babe: Liebe ist Gleichberechtigung. AKA keiner sitzt im Bettchen. https://t.co/qAOyOBrINW	true	1317834152704704513
1317834152704704513	1603031120000	Nacho_Babe	de	Liebe ist Gleichberechtigung. AKA keiner sitzt im Bettchen. https://t.co/qAOyOBrINW	false		
1321607255591145473	1603930698000	coraxaroc	de	@CollinasErben Ich glaube bei der "generischen Hälfte" frage ich zur Sicherheit nochmal bei @fhomburger nach der Bedeutung.	false		
1326579552647262208	1605116186000	EduardGrnwald	de	RT @halterjuerg: Wann entschuldigt sich der Schweizer Bundesrat bei den Familien und Freunden der Menschen, die der vermeidbaren, erfolglos	true	1326146745781415943
1326146745781415943	1605012997000	halterjuerg	de	Wann entschuldigt sich der Schweizer Bundesrat bei den Familien und Freunden der Menschen, die der vermeidbaren, erfolglosen Durchseuchung der zweiten Welle bereits zum Opfer gefallen sind? Oder war's einfach eigenverantwortliches Schicksal?  #CoronaInfoCH  #COVID19	false		
1325755275421290496	1604919663000	BenIstUnlustig	de	Ben ist unlustig. https://t.co/bWpDrKhA9S	false		
1319717738382790657	1603480202000	Jens1893	de	Das war klares Foul an Mangala. Ob im Strafraum weiß ich nicht aber Foul schon. #vfb	false		
1320067518170619904	1603563596000	JJohn040	de	@albanerbenger98 Hauptsächlich verschiedene Joker verglichen	false		
1327436599957839872	1605320522000	Infante19571	de	RT @RealEmirHan: Marlene Dietrich, 1940s https://t.co/Fimx7Uw2QI	true	1327176120291250179
1327176120291250179	1605258419000	RealEmirHan	de	Marlene Dietrich, 1940s https://t.co/Fimx7Uw2QI	false		
1327199701435904001	1605264041000	meincoach	de	@LandauDaniel @MichiWagner4 An sich ein guter, weil höchst relevanter Artikel. Aber Zahlen in dieser Menge als Zahlen (noch dazu mit bis zu 2 Kommastellen!) in einem Text zu verwurschten, anstatt sie grafisch zu vermitteln, ist eine Schande für @webstandardat & @derStandardat.	false		
1315779119158833153	1602541162000	haunted_artist	de	RT @tamoorh: Willem Dafriend               Willem Dafoe https://t.co/GO0bBdAu9R	true	1315416964022431744
1315416964022431744	1602454818000	tamoorh	de	Willem Dafriend               Willem Dafoe https://t.co/GO0bBdAu9R	false		
1321074931296251906	1603803782000	na_presseportal	de	ROSE Bikes GmbH: Rose Bikes krönt Rekordjahr mit renommierten Awards / Der Bike-Spezialist aus Bocholt überzeugt vielfach als Entrepreneur und digitaler Vorreiter https://t.co/YVvLfnDmY6 #Bocholt https://t.co/oF9KMLGEIK	false		
1323620450195415040	1604410681000	Winters_Unicorn	de	RT @KURIERat: Mein Freund und ich hatten kurz Blickkontakt und wussten was zu tun ist. Es gab keine andere Wahl als zu helfen", so Mikail	true	1323598965661749249
1323598965661749249	1604405559000	KURIERat	de	Mein Freund und ich hatten kurz Blickkontakt und wussten was zu tun ist. Es gab keine andere Wahl als zu helfen", so Mikail Özen über die Rettungsaktionen gemeinsam mit Recep Gültekin.  Die ganze Geschichte hier: https://t.co/1VmcUv0wNs https://t.co/m1Xq8efRCX	false		
1318340026959335424	1603151730000	pablo3bol	de	Apropos Nazis, das Video von gestern wo einen Kubaner bei ein Paar Bolivianer bis den Tod gestochen wurde, war bei der Polizei zugespielt Krass!	false		
1327318517696385024	1605292369000	FlorianArnold12	de	@FurFpw @_donalphonso Sauber Don - S-Klassen Index als Gradmesser der Asset Inflation, muss man sich merken.	false		
1320609573267329026	1603692832000	zlxcx10	de	@NCTsmtown haechan? jungwoo?	false		
1325138918254108672	1604772712000	tomuch321	de	RT @FabianEberhard: Hier ein (kleiner) Teil der rechten Hooligans, die in Leipzig gerade aufmarschieren. Viele von ihnen verhalten sich ber	true	1325083517253017601
1325083517253017601	1604759504000	FabianEberhard	de	Hier ein (kleiner) Teil der rechten Hooligans, die in Leipzig gerade aufmarschieren. Viele von ihnen verhalten sich bereits äusserst aggressiv. Flaschenwürfe und Angriffe auf Gegendemonstranten. #le0711	false		
1321772037208244225	1603969985000	das_lkl	de	@scurrgrrl riskanter tweet bei sovielen folgenden, viel erfolg	false		
1321543112079122435	1603915405000	Claudia77383293	de	@JConstantine80 Ach was. Das glaube ich nicht. Wie du wirkst... https://t.co/nqAJ9kB7Z2	false		
1317986224842432512	1603067377000	31erNormie	de	@Yxinked Degga was für	false		
1320802863568871425	1603738916000	nochanwesend	de	@the_new_Toni85 @DerDunkleGarten Aber grapsch mir nicht ins Auge	false		
1317204498868281346	1602880999000	ellimination1	de	RT @RoseKikii: Ich glaube dass sie Söder irgendwann doch noch ans Kreuz nageln.  Das kann so nicht weitergehen.   https://t.co/YIZfD2zl7n	true	1316068160190152712
1316068160190152712	1602610075000	RoseKikii	de	Ich glaube dass sie Söder irgendwann doch noch ans Kreuz nageln.  Das kann so nicht weitergehen.   https://t.co/YIZfD2zl7n	false		
1325291536423112709	1604809099000	dwxekki_	de	@ABCDEFEIGHT awts gege sam	false		
1316744907999129601	1602771424000	OpNase	de	@Kuzorra04 @stephanpalagan Hoffentlich dauert es nicht wieder 43 Jahre, bis es alle geschnallt haben  	false		
1318964806322409473	1603300689000	Mark_P1	de	RT @_holger: Vorbesitzer: Hauselektrik super! Realität: Mehrfachsteckdose eingemauert. https://t.co/GdQlLk9JN4	true	1318875208007241736
1318875208007241736	1603279327000	_holger	de	Vorbesitzer: Hauselektrik super! Realität: Mehrfachsteckdose eingemauert. https://t.co/GdQlLk9JN4	false		
1318505324488269825	1603191140000	kiminseoki	de	@minseokio   minseok ace. minseok all rounder 	false		
1315929149438132226	1602576932000	musicassetta	de	RT @SalvatoreC1970: +++Facimme spoiler+++ David Bowie,Iggy Pop,Lou Reed, Nick Cave, Einstürzende Neubauten, Ramones,Sex Pistols,CCCP, Kraft	true	1315905536576106503
1315905536576106503	1602571302000	SalvatoreC1970	de	+++Facimme spoiler+++ David Bowie,Iggy Pop,Lou Reed, Nick Cave, Einstürzende Neubauten, Ramones,Sex Pistols,CCCP, Kraftwerk,Nina Hagen, Depeche Mode, Fad Gadget,Notwist,Apparat,Matthew Herbert,Leonard Cohen,Bloc Party, Lali Puna, Visage,Moderat,Ellen Allien Alle 11 su @RadioQuar	false		
1321396911224639489	1603880548000	Bendixofdead1	de	@Tayronlivereal wunderschönen guten morgen	false		
1327005475838300162	1605217734000	erencozy	de	das ist die energie die ich ausstrahle https://t.co/hcAaQKkHn8	false		
1320836854225293312	1603747020000	annikkisophie	de	@DoDo_linchen Nein alles gut	false		
1326279634716139523	1605044680000	Latuacantante4	de	Leider wahr	false		
1319347226171375616	1603391865000	crackedsanin	de	@yKlxxy @sylax Egal sylax bist ja besser als ich	false		
1318768579991506945	1603253905000	FritzQuincke	de	RT @robert_fietzke: Jetzt mal ernsthaft: Wie kann es sein, dass diesem Faschisten und Hitler-Fan #Hildmann nach all diesen Dingern nicht en	true	1318649263463800833
1318649263463800833	1603225458000	robert_fietzke	de	Jetzt mal ernsthaft: Wie kann es sein, dass diesem Faschisten und Hitler-Fan #Hildmann nach all diesen Dingern nicht endlich das Handwerk gelegt wirkt? "Wehrhafte Demokratie" am Arsch, wenn dieser gefährliche Hetzer statt Handschellen SAT-1-Interviews bekommt #Museumsinsel	false		
1318803937969963008	1603262335000	michaelgoehring	de	RT @PhilipPlickert: Wie kann ein Pianist u Aktivist, der ernsthaft schreibt, Menschen, die eine ihm missliebige Oppositionspartei (AfD) wäh	true	1318651580867031040
1318651580867031040	1603226010000	PhilipPlickert	de	Wie kann ein Pianist u Aktivist, der ernsthaft schreibt, Menschen, die eine ihm missliebige Oppositionspartei (AfD) wählen, hätten - wörtlich - "ihr Menschsein verwirkt", in D. vom BPräs d B-Verdienstkreuz erhalten? So jemand hat doch die demokratische Verfassung nicht verstanden	false		
1319247196202717185	1603368016000	DirkB27349769	de	@ZIVD_eV @ultras_gg Na klar, wenn es nach euch geht, geht hier alles den Bach runter. Macht endlich mal die Augen auf. Leider lese ich nichts  in euren Tweeds über die Morde des Syrers in Dresden. Schade. Wie wär es mal mit einem sicheren Leben im eigenen Land. Damit meine ich die Deutschen	false		
1320509400713515008	1603668949000	veenovas	de	@Proxhy_ Hätte tbh eher lust auf englisch sprachigen podcast aber trotzdem danke	false		
1319568500881559552	1603444621000	LiviSkin	de	RT @Markus_Soeder: Dritte Regierungserklärung zu Corona: Vorsicht und Umsicht sind Maßstab für die kommenden Wochen. Corona ist voll zurück	true	1318912211822252032
1318912211822252032	1603288150000	Markus_Soeder	de	Dritte Regierungserklärung zu Corona: Vorsicht und Umsicht sind Maßstab für die kommenden Wochen. Corona ist voll zurück. Wir sind einem Lockdown näher, als viele glauben. Wir dürfen Corona nicht ständig kleinreden, sondern müssen die Pandemie bekämpfen und eindämmen. https://t.co/PR5svEzNFI	false		
1325768562968027136	1604922831000	SoosDeadlift	de	Die zentrale intelligenz Agentur	false		
1315723792099028992	1602527971000	qhit	de	@BMFSFJ @weOkinawate Es gibt keinen Beruf, der Pflegekraft heißt - entsprechend gibt es in der professionellen Pflege den Plural Pflegekräfte auch nicht. Bitte verwenden Sie Pflegefachfrau-/mann-/person(en). Und diese #Ehrenpflegas Kampagne ist missraten. Sie gehört schnellstens zurückgezogen.	false		
1327955192055296002	1605444164000	_lara1303	de	@QauSuleyman Darfst einmal streicheln	false		
1326537555060252674	1605106173000	anemlon	de	Wie fühlt sich doch ein Herz gesund  Und schwillt von Kraft und Muth,  Wenn tief und klar in seinem Grund  Der Treue Demand ruht!   Was ihm im tiefsten Leben flammt,  Ist nicht der Erde Gut,  Der Treue heil'ges Feuer flammt  Von reiner Himmelsglut.  Victor Hugo https://t.co/sxgarqbt7l	false		
1325197818873647105	1604786755000	Da_Vr16	de	Ich will hier mal eins klarstellen. Erst muss die #AfD, besser bekannt unter #fckafd, den #Bundestag räumen. Erst danach können wir uns um Christian Lindners #FDP kümmern. Und als letzter Schritt gehört die #CDU zumindest unter die 20%. Prioritäten sind wichtig!	false		
1318856823949197312	1603274944000	PoLILYtik	de	@BergheimJeff @LennStar_de Phasen? Hab ich da was verpaßt?	false		
1316314761152417792	1602668869000	danny_mst	de	RT @Fotobiene: Hallo @hrinfo @hrPresse! Was hat Euch geritten, den "Coronaskeptiker" Sucharit #Bhakdi völlig widerspruchslos Unwahrheiten e	true	1316077965151809538
1316077965151809538	1602612413000	Fotobiene	de	Hallo @hrinfo @hrPresse! Was hat Euch geritten, den "Coronaskeptiker" Sucharit #Bhakdi völlig widerspruchslos Unwahrheiten erzählen zu lassen?! Ausgerechnet im "Info-Kanal" sendet Ihr eindeutig DESinformation! Ich finde das unverantwortlich und journalistisch unterirdisch! 1/3 https://t.co/xQRNClDqkH	false		
1315988905662054403	1602591179000	henntechtv	de	Ninebot MAX G30D vs. E45D vs. Mi Pro 2  Drei E-Scooter im Vergleich (Test 2020)  https://t.co/thRgFXrXX5	false		
1322393935059308545	1604118257000	linoearp	de	@linocatcher unf block report !!!	false		
1324637145303306240	1604653080000	helpmeinek	de	@kibumtoelicker Hörst du sie?	false		
1317672901940830208	1602992675000	DenzelGonzlez1	de	@Viticotr3s Aswre eso que eh?:v	false		
1318500379433275392	1603189961000	areadvd	de	Top Gun & Der Prinz aus Zamunda 4K Ultra HD Blu-ray-Steelbooks jetzt auch bei Amazon vorbestellbar https://t.co/HGk1ZwTU4h	false		
1319485243921993728	1603424771000	Aida90320453	de	RT @xx_krider: Wie auf Kirmes.    Eine Runde geht noch..  #haltdiefresseafd	true	1319385766477418503
1319385766477418503	1603401054000	xx_krider	de	Wie auf Kirmes.    Eine Runde geht noch..  #haltdiefresseafd	false		
1316994842396921856	1602831013000	NicoEder2	de	@timlatka so werde ich reinstarten.  https://t.co/9FMP8q0zMu	false		
1322363719259623425	1604111053000	cgrtshit	de	@jwonuf tag @.m	false		
1327242160413011970	1605274164000	StN_News	de	Am Montag den 16.11. treffen wir die verbliebenen Kandidaten im Hospitalhof in #Stuttgart zum zweiten Podiumsgespräch. Seid live ab 19 Uhr mit dabei! #OBWahl2020 Zum Livestream  https://t.co/jRfBi6XNqT https://t.co/7vk5LqJIfY	false		
1320362356799660034	1603633891000	DikeNemesis	de	@NichtdieMama @cosinuskurve @sommerhebamme Ja, nicht jedes Modell ist gleich . Wenn ich voll arbeiten gehe, dann nimmt mein Mann auch Elternzeit. Voraussichtlich bei K2. Falls noch eins kommt.	false		
1322947079866621954	1604250137000	JacobPhillip801	de	@Franklin_Graham @POTUS @JoeBiden @Mike_Pence @KamalaHarris Stfu Franklin	false		
1320019837360492546	1603552228000	strafraumeck	de	Danke für die transparente Erklärung dieser Entscheidung. #M05BMG	false		
1317851872888344576	1603035345000	ClBoy001	de	RT @Strahlemann9: Warum braucht eins der wirtschaftlich stärksten Länder, dessen Steuerlast für die Bürger mit am höchsten ist, überhaupt e	true	1317728316443496448
1317728316443496448	1603005887000	Strahlemann9	de	Warum braucht eins der wirtschaftlich stärksten Länder, dessen Steuerlast für die Bürger mit am höchsten ist, überhaupt eine weitere Steuer? Einer der Gründe ist vermutlich, weil die amtierende Regierung mit unserem Geld nicht umgehen kann.	false		
1327584029726683137	1605355672000	MsSchokiify	de	@krebualex Ja geil	false		
1316001077532254211	1602594081000	AlberichRektor	de	@Spartac42555391 @Herr_Kanzler @LicentiaLisa Wo lebst du den bitte? Sorry alles Möglich und gang und gäbe diese Nutzungsänderungen.... Wird das Haus Entkernt und wieder neu aufgebaut so Sanierung ist der Fall erledigt den du da beschreibst. ;-) Ach komm bist du von gestern?	false		
1317274069780340737	1602897586000	Bettina17452973	de	@sadolli68 Danke!	false		
